fish_id,species,common_name,kingdom,phylum,class,order,family,genus,status,feeding_type,temp_max,weight_max,length_max,temp_pref_min,temp_pref_max,temp_range_min,temp_range_max,trophic_lvl_estimate_min,trophic_lvl_estimate_max,trophic_lvl,fecundity_mean,fecundity_min,fecundity_max,waterbody_name,wb_ph_min,wb_ph_max,wb_salinity_min,wb_salinity_max,wb_do_min,wb_do_max,wb_bod_min,wb_bod_max,wb_turbidity_min,wb_turbidity_max,wb_temp_min,wb_temp_max
F0641,Corydoras arcuatus,Skunk corydoras,Animalia,Chordata,Actinopterygii,Siluriformes,Callichthyidae,Corydoras,reported,omnivore,,,,22,26,4.0,4.0,3.0,3.0,,,25188.2,239687.14500000002,"Lago Janauacá, Brazil",5.8,6.5,0.1,0.1,6.5,7.0,6.589,6.313000000000001,16.509999999999998,23.119999999999997,24.0,28.0
F0641,Corydoras arcuatus,Skunk corydoras,Animalia,Chordata,Actinopterygii,Siluriformes,Callichthyidae,Corydoras,reported,omnivore,,,,22,26,4.0,4.0,3.0,3.0,,,25188.2,239687.14500000002,"Río Nanay Floodplain, Peru",5.5,6.8,0.1,0.1,6.5,7.2,26.714,88.1,11.908,20.4,24.0,28.0
F0642,Corydoras julii,Leopard corydoras,Animalia,Chordata,Actinopterygii,Siluriformes,Callichthyidae,Corydoras,reported,omnivore,,,,23,26,3.0,3.0,,,2.98,,25188.2,239687.14500000002,"Lago Amanã, Brazil",5.5,7.5,0.1,0.1,6.5,7.2,2.9170000000000003,2.8,21.73,35.68,24.0,28.0
F0642,Corydoras julii,Leopard corydoras,Animalia,Chordata,Actinopterygii,Siluriformes,Callichthyidae,Corydoras,reported,omnivore,,,,23,26,3.0,3.0,,,2.98,,25188.2,239687.14500000002,"Lago Janauacá, Brazil",5.8,7.2,0.1,0.1,6.5,7.0,2.9170000000000003,2.8,21.73,35.68,24.0,28.0
F0642,Corydoras julii,Leopard corydoras,Animalia,Chordata,Actinopterygii,Siluriformes,Callichthyidae,Corydoras,reported,omnivore,,,,23,26,3.0,3.0,,,2.98,,25188.2,239687.14500000002,"Rio Purus Floodplain, Brazil",5.5,7.0,0.1,0.1,6.5,7.2,19.816,128.2,13.365,99.78,24.0,28.0
F0643,Corydoras melanistius,Bluespotted corydoras,Animalia,Chordata,Actinopterygii,Siluriformes,Callichthyidae,Corydoras,failed,omnivore,,,,22,26,4.0,4.0,,,2.84,,25188.2,239687.14500000002,"Lake Tapakuma, Guyana",6.0,7.5,0.1,0.1,6.5,7.2,2.9370000000000003,2.698,24.440000000000005,46.53,23.0,27.0
F0643,Corydoras melanistius,Bluespotted corydoras,Animalia,Chordata,Actinopterygii,Siluriformes,Callichthyidae,Corydoras,failed,omnivore,,,,22,26,4.0,4.0,,,2.84,,25188.2,239687.14500000002,"Lake Parikawayan, Suriname",6.0,7.5,0.1,0.1,6.5,7.2,3.0090000000000003,3.632,17.23,35.8,23.0,27.0
F0643,Corydoras melanistius,Bluespotted corydoras,Animalia,Chordata,Actinopterygii,Siluriformes,Callichthyidae,Corydoras,failed,omnivore,,,,22,26,4.0,4.0,,,2.84,,25188.2,239687.14500000002,"Ouanary River Basin, French Guiana",6.0,7.5,0.1,0.1,6.5,7.2,23.825,95.2,9.629999999999999,238.61999999999998,23.0,27.0
F0644,Corydoras rabauti,Rust corydoras,Animalia,Chordata,Actinopterygii,Siluriformes,Callichthyidae,Corydoras,reported,omnivore,,,,23,25,2.0,2.0,,,3,,25188.2,239687.14500000002,"Lago Amanã, Brazil",6.0,7.5,0.1,0.1,6.5,7.2,3.279,3.25,23.3,33.35,23.0,25.0
F0644,Corydoras rabauti,Rust corydoras,Animalia,Chordata,Actinopterygii,Siluriformes,Callichthyidae,Corydoras,reported,omnivore,,,,23,25,2.0,2.0,,,3,,25188.2,239687.14500000002,"Lago Janauacá, Brazil",6.0,7.5,0.1,0.1,6.5,7.2,3.279,3.25,23.3,33.35,23.0,25.0
F0644,Corydoras rabauti,Rust corydoras,Animalia,Chordata,Actinopterygii,Siluriformes,Callichthyidae,Corydoras,reported,omnivore,,,,23,25,2.0,2.0,,,3,,25188.2,239687.14500000002,"Rio Solimões Floodplain, Brazil",6.0,7.5,0.1,0.1,6.5,7.2,27.9,77.4,15.667000000000002,19.619999999999997,23.0,25.0
F0645,Cottus poecilopus,Alpine bullhead,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Cottus,reported,carnivore,7,,12.8,,,11.0,10.9,,,2.98,,496825.43,1414267.5,"Lake Hañcza, Poland",7.2,7.2,0.1,0.1,8.0,9.0,3.3299999999999996,3.3199999999999994,14.0,13.8,4.0,12.0
F0645,Cottus poecilopus,Alpine bullhead,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Cottus,reported,carnivore,7,,12.8,,,11.0,10.9,,,2.98,,496825.43,1414267.5,"Luzin Lakes, Germany",7.3,7.3,0.1,0.1,8.0,9.0,3.1900000000000004,3.2,16.9,17.0,4.0,12.0
F0645,Cottus poecilopus,Alpine bullhead,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Cottus,reported,carnivore,7,,12.8,,,11.0,10.9,,,2.98,,496825.43,1414267.5,"Lake Ladoga, Russia",7.2,7.2,0.1,0.1,8.0,9.0,3.1000000000000005,3.1000000000000005,16.8,17.0,4.0,12.0
F0645,Cottus poecilopus,Alpine bullhead,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Cottus,reported,carnivore,7,,12.8,,,11.0,10.9,,,2.98,,496825.43,1414267.5,"Lake Onega (South), Russia",7.2,7.2,0.1,0.1,8.0,9.0,3.1999999999999997,3.2,13.36,13.35,4.0,12.0
F0646,Crenicichla lepidota,Pike cichlid,Animalia,Chordata,Actinopterygii,Cichliformes,Cichlidae,Crenicichla,reported,carnivore,,,14.6,23,28,5.0,5.0,,,3.56,,503.71666999999997,1517.8667,"Laguna Iberá, Argentina",6.8,7.5,0.2,0.2,6.5,8.0,2.0,3.5,10.0,25.0,22.0,28.0
F0646,Crenicichla lepidota,Pike cichlid,Animalia,Chordata,Actinopterygii,Cichliformes,Cichlidae,Crenicichla,reported,carnivore,,,14.6,23,28,5.0,5.0,,,3.56,,503.71666999999997,1517.8667,"Lagoa dos Patos, Brazil",7.0,7.8,0.3,0.3,6.5,8.5,2.5,4.0,15.0,30.0,23.0,29.0
F0646,Crenicichla lepidota,Pike cichlid,Animalia,Chordata,Actinopterygii,Cichliformes,Cichlidae,Crenicichla,reported,carnivore,,,14.6,23,28,5.0,5.0,,,3.56,,503.71666999999997,1517.8667,"Rio Uruguay Floodplain, Brazil",6.5,7.4,0.2,0.2,6.8,8.2,2.0,3.0,12.0,20.0,22.0,27.0
F0646,Crenicichla lepidota,Pike cichlid,Animalia,Chordata,Actinopterygii,Cichliformes,Cichlidae,Crenicichla,reported,carnivore,,,14.6,23,28,5.0,5.0,,,3.56,,503.71666999999997,1517.8667,"Rio Guaporé Basin, Bolivia",6.8,7.5,0.2,0.2,6.5,8.0,18.773999999999997,76.8154,5.824,25.302,23.0,28.0
F0646,Crenicichla lepidota,Pike cichlid,Animalia,Chordata,Actinopterygii,Cichliformes,Cichlidae,Crenicichla,reported,carnivore,,,14.6,23,28,5.0,5.0,,,3.56,,503.71666999999997,1517.8667,"Lower Paraná River, Paraguay",6.9,7.6,0.2,0.2,6.5,8.2,8.0046,10.250399999999999,16.594,21.55,22.0,28.0
F0647,Crenicichla saxatilis,Ringtail pike cichlid,Animalia,Chordata,Actinopterygii,Cichliformes,Cichlidae,Crenicichla,reported,carnivore,,,,25,30,5.0,5.0,,,3.279999971,,503.71666999999997,1517.8667,"Lake Tapakuma, Guyana",6.8,7.5,0.1,0.1,6.5,7.5,2.5140000000000002,3.11,21.910000000000004,82.708,25.0,30.0
F0647,Crenicichla saxatilis,Ringtail pike cichlid,Animalia,Chordata,Actinopterygii,Cichliformes,Cichlidae,Crenicichla,reported,carnivore,,,,25,30,5.0,5.0,,,3.279999971,,503.71666999999997,1517.8667,"Lake Parikawayan, Suriname",6.8,7.5,0.1,0.1,6.5,7.5,2.8199999999999994,2.9099999999999997,18.75,20.1,25.0,30.0
F0647,Crenicichla saxatilis,Ringtail pike cichlid,Animalia,Chordata,Actinopterygii,Cichliformes,Cichlidae,Crenicichla,reported,carnivore,,,,25,30,5.0,5.0,,,3.279999971,,503.71666999999997,1517.8667,"Ouanary River Basin, French Guiana",6.8,7.5,0.1,0.1,6.5,7.5,21.53,83.076,6.441999999999998,6.318,25.0,30.0
F0648,Cyrtocara moorii,Hump-head,Animalia,Chordata,Actinopterygii,Cichliformes,Cichlidae,Cyrtocara,reported,omnivore,,,,24,26,2.0,2.0,3.4,3.4,,55,20.0,90.0,"Lake Malawi, Malawi",7.2,8.8,0.1,0.1,6.5,7.5,3.151,3.721000000000001,21.784,27.3,24.0,26.0
F0648,Cyrtocara moorii,Hump-head,Animalia,Chordata,Actinopterygii,Cichliformes,Cichlidae,Cyrtocara,reported,omnivore,,,,24,26,2.0,2.0,3.4,3.4,,55,20.0,90.0,"Lake Malawi, Mozambique",7.2,8.8,0.1,0.1,6.5,7.5,3.151,3.721000000000001,21.784,27.3,24.0,26.0
F0648,Cyrtocara moorii,Hump-head,Animalia,Chordata,Actinopterygii,Cichliformes,Cichlidae,Cyrtocara,reported,omnivore,,,,24,26,2.0,2.0,3.4,3.4,,55,20.0,90.0,"Lake Malawi, Tanzania",7.2,8.8,0.1,0.1,6.5,7.5,3.151,3.721000000000001,21.904,27.3,24.0,26.0
F0649,Datnioides microlepis,Finescale tigerfish,Animalia,Chordata,Actinopterygii,Acanthuriformes,Lobotidae,Datnioides,reported,predator,,,55,22,26,4.0,4.0,,,3.559999943,375000,30000.0,720000.0,"Tonle Sap Lake, Cambodia",6.5,7.5,0.1,0.1,5.5,7.0,2.0,4.0,20.0,60.0,26.0,30.0
F0649,Datnioides microlepis,Finescale tigerfish,Animalia,Chordata,Actinopterygii,Acanthuriformes,Lobotidae,Datnioides,reported,predator,,,55,22,26,4.0,4.0,,,3.559999943,375000,30000.0,720000.0,"Kapuas River Basin, Indonesia",6.8,7.5,0.1,0.1,6.0,7.2,8.308,13.792399999999997,9.797,21.56,25.0,30.0
F0649,Datnioides microlepis,Finescale tigerfish,Animalia,Chordata,Actinopterygii,Acanthuriformes,Lobotidae,Datnioides,reported,predator,,,55,22,26,4.0,4.0,,,3.559999943,375000,30000.0,720000.0,"Chao Phraya River Basin, Thailand",7.0,7.8,0.1,0.1,6.5,7.5,10.2186,23.6634,4.58,17.41,26.0,30.0
F0649,Datnioides microlepis,Finescale tigerfish,Animalia,Chordata,Actinopterygii,Acanthuriformes,Lobotidae,Datnioides,reported,predator,,,55,22,26,4.0,4.0,,,3.559999943,375000,30000.0,720000.0,"Musi River Basin, Indonesia",6.8,7.5,0.1,0.1,6.0,7.2,9.0626,19.716,30.01,78.1,25.0,30.0
F0649,Datnioides microlepis,Finescale tigerfish,Animalia,Chordata,Actinopterygii,Acanthuriformes,Lobotidae,Datnioides,reported,predator,,,55,22,26,4.0,4.0,,,3.559999943,375000,30000.0,720000.0,"Mekong River Floodplain, Laos",6.5,7.5,0.1,0.1,6.0,7.0,7.275,13.777399999999997,12.813999999999998,20.07,26.0,30.0
F0650,Dawkinsia arulius,Arulius barb,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Dawkinsia,reported,omnivore,,,12,19,25,6.0,6.0,2.7,2.7,,,675.65,3240.4,"KRS Reservoir, India",6.5,7.5,0.1,0.1,6.5,7.5,10.142,14.3928,33.92,58.693999999999996,24.0,28.0
F0650,Dawkinsia arulius,Arulius barb,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Dawkinsia,reported,omnivore,,,12,19,25,6.0,6.0,2.7,2.7,,,675.65,3240.4,"Harangi Reservoir, India",6.5,7.5,0.1,0.1,6.5,7.5,7.9590000000000005,23.759400000000003,38.010000000000005,249.454,24.0,28.0
F0650,Dawkinsia arulius,Arulius barb,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Dawkinsia,reported,omnivore,,,12,19,25,6.0,6.0,2.7,2.7,,,675.65,3240.4,"Hemavathi Reservoir, India",6.5,7.5,0.1,0.1,6.5,7.5,9.842,13.9364,29.910000000000004,64.08399999999999,24.0,28.0
F0650,Dawkinsia arulius,Arulius barb,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Dawkinsia,reported,omnivore,,,12,19,25,6.0,6.0,2.7,2.7,,,675.65,3240.4,"Kabini River Stretch, India",6.5,7.5,0.1,0.1,6.5,7.5,10.142,14.3928,33.92,58.693999999999996,24.0,28.0
F0651,Dermogenys sumatrana,Sumatran Halfbeak,Animalia,Chordata,Actinopterygii,Beloniformes,Zenarchopteridae,Dermogenys,reported,omnivore,,,,26,30,4.0,4.0,3.1,3.1,,,229081.87000000002,1122981.3,"Lake Jempang, Indonesia",6.8,7.5,0.2,0.2,6.5,7.2,9.466000000000001,19.035999999999998,25.814,42.019999999999996,26.0,30.0
F0651,Dermogenys sumatrana,Sumatran Halfbeak,Animalia,Chordata,Actinopterygii,Beloniformes,Zenarchopteridae,Dermogenys,reported,omnivore,,,,26,30,4.0,4.0,3.1,3.1,,,229081.87000000002,1122981.3,"Lake Sentarum, Indonesia",6.5,7.2,0.2,0.2,6.5,7.0,8.366,16.801,25.814,42.019999999999996,26.0,30.0
F0651,Dermogenys sumatrana,Sumatran Halfbeak,Animalia,Chordata,Actinopterygii,Beloniformes,Zenarchopteridae,Dermogenys,reported,omnivore,,,,26,30,4.0,4.0,3.1,3.1,,,229081.87000000002,1122981.3,"Tasik Bera, Malaysia",6.5,7.5,0.2,0.2,6.5,7.2,2.7049999999999996,5.34,35.37,98.6,26.0,30.0
F0651,Dermogenys sumatrana,Sumatran Halfbeak,Animalia,Chordata,Actinopterygii,Beloniformes,Zenarchopteridae,Dermogenys,reported,omnivore,,,,26,30,4.0,4.0,3.1,3.1,,,229081.87000000002,1122981.3,"Nong Han Lake, Thailand",6.840000000000001,7.5,2.261,4.53,6.5,7.424000000000001,9.8098,26.409,21.11,32.22,26.060000000000002,29.52
F0651,Dermogenys sumatrana,Sumatran Halfbeak,Animalia,Chordata,Actinopterygii,Beloniformes,Zenarchopteridae,Dermogenys,reported,omnivore,,,,26,30,4.0,4.0,3.1,3.1,,,229081.87000000002,1122981.3,"Kapuas River Estuary, Indonesia",7.0,7.0,0.5,0.5,6.5,7.2,10.9428,21.049,21.604,35.019999999999996,26.0,30.0
F0652,Desmopuntius johorensis,Striped barb,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Desmopuntius,reported,omnivore,,,,23,25,2.0,2.0,,,2.93,,2180.7667,7603.5,"Tasik Bera, Malaysia",4.5,6.5,0.1,0.1,6.5,7.2,130.6,379.46000000000004,23.808,35.317,23.0,25.0
F0652,Desmopuntius johorensis,Striped barb,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Desmopuntius,reported,omnivore,,,,23,25,2.0,2.0,,,2.93,,2180.7667,7603.5,"Tasik Chini, Malaysia",4.5,6.5,0.1,0.1,6.5,7.2,130.6,379.46000000000004,23.808,35.317,23.0,25.0
F0652,Desmopuntius johorensis,Striped barb,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Desmopuntius,reported,other,,,,23,25,2.0,2.0,,,2.93,,342.34000000000003,1528.7,"Johor Peat Swamp Streams, Malaysia",4.5,6.5,0.1,0.1,6.5,7.2,3.35,3.29,19.0,19.15,23.0,25.0
F0653,Distichodus nefasch,Nile Distichodus,Animalia,Chordata,Actinopterygii,Characiformes,Distichodontidae,Distichodus,invasive,herbivore,,,,,,9.639999999999999,9.639999999999999,,,2,,54610.025,196296.27,"Lake Albert, Uganda",7.5,7.5,0.2,0.2,6.5,7.5,10.663,15.2514,29.310000000000002,68.664,24.0,28.0
F0653,Distichodus nefasch,Nile Distichodus,Animalia,Chordata,Actinopterygii,Characiformes,Distichodontidae,Distichodus,invasive,herbivore,,,,,,9.639999999999999,9.639999999999999,,,2,,54610.025,196296.27,"Lake Turkana, Kenya",8.5,8.5,1.5,1.5,6.0,7.0,3.3379999999999996,3.7920000000000003,20.0,60.0,26.0,30.0
F0653,Distichodus nefasch,Nile Distichodus,Animalia,Chordata,Actinopterygii,Characiformes,Distichodontidae,Distichodus,invasive,herbivore,,,,,,9.639999999999999,9.639999999999999,,,2,,54610.025,196296.27,"Lake No, South Sudan",7.2,7.2,0.3,0.3,6.5,7.2,2.7,2.84,13.25,13.55,25.0,29.0
F0653,Distichodus nefasch,Nile Distichodus,Animalia,Chordata,Actinopterygii,Characiformes,Distichodontidae,Distichodus,invasive,herbivore,,,,,,9.639999999999999,9.639999999999999,,,2,,54610.025,196296.27,"White Nile Floodplain, Sudan",7.0,7.0,0.2,0.2,6.5,7.2,22.7,118.4,15.956,43.794,25.0,29.0
F0654,Eleotris fusca,Dusky sleeper,Animalia,Chordata,Actinopterygii,Gobiiformes,Eleotridae,Eleotris,reported,predator,,,16.5,25,,9.639999999999999,9.639999999999999,,,3.62,,1629.9,8091.925,"Vellayani Lake, India",7.2,7.2,0.5,0.5,6.5,7.5,36.43,93.3,10.790000000000001,38.86,26.0,30.0
F0654,Eleotris fusca,Dusky sleeper,Animalia,Chordata,Actinopterygii,Gobiiformes,Eleotridae,Eleotris,reported,predator,,,16.5,25,,9.639999999999999,9.639999999999999,,,3.62,,1629.9,8091.925,"Sepang Estuary, Malaysia",7.0,7.0,0.5,0.5,6.5,7.2,40.059999999999995,217.99,1.9,10.5,26.0,30.0
F0654,Eleotris fusca,Dusky sleeper,Animalia,Chordata,Actinopterygii,Gobiiformes,Eleotridae,Eleotris,reported,predator,,,16.5,25,,9.639999999999999,9.639999999999999,,,3.62,,1629.9,8091.925,"Kapuas River Delta, Indonesia",7.0,7.0,0.5,0.5,6.5,7.2,34.72,50.9,6.1530000000000005,9.886,26.0,30.0
F0654,Eleotris fusca,Dusky sleeper,Animalia,Chordata,Actinopterygii,Gobiiformes,Eleotridae,Eleotris,reported,predator,,,16.5,25,,9.639999999999999,9.639999999999999,,,3.62,,1629.9,8091.925,"Hanalei River Estuary, Hawaii",7.5,7.5,0.5,0.5,6.5,7.5,33.5,83.2,6.24,9.918,26.0,30.0
F0654,Eleotris fusca,Dusky sleeper,Animalia,Chordata,Actinopterygii,Gobiiformes,Eleotridae,Eleotris,reported,predator,,,16.5,25,,9.639999999999999,9.639999999999999,,,3.62,,1629.9,8091.925,"Massey Creek, Australia",7.2,7.2,0.5,0.5,6.5,7.5,25.918600000000005,53.625,5.811999999999999,9.459999999999999,26.0,30.0
F0655,Eleotris melanosoma,Broadhead sleeper,Animalia,Chordata,Actinopterygii,Gobiiformes,Eleotridae,Eleotris,established,carnivore,,,15.1,25,,9.639999999999999,9.639999999999999,3.9,3.9,,,4198.9,22749.234,"Sepang Estuary, Malaysia",7.0,7.0,0.5,0.5,6.5,7.2,17.259000000000004,62.802,1.25,114.55300000000003,26.0,30.0
F0655,Eleotris melanosoma,Broadhead sleeper,Animalia,Chordata,Actinopterygii,Gobiiformes,Eleotridae,Eleotris,established,carnivore,,,15.1,25,,9.639999999999999,9.639999999999999,3.9,3.9,,,4198.9,22749.234,"Kapuas River Delta, Indonesia",7.0,7.0,0.5,0.5,6.5,7.2,10.702,10.839000000000002,23.839999999999996,43.989999999999995,26.0,30.0
F0655,Eleotris melanosoma,Broadhead sleeper,Animalia,Chordata,Actinopterygii,Gobiiformes,Eleotridae,Eleotris,established,carnivore,,,15.1,25,,9.639999999999999,9.639999999999999,3.9,3.9,,,4198.9,22749.234,"Sohoton River, Philippines",7.2,7.2,0.5,0.5,6.5,7.2,17.259000000000004,60.525999999999996,2.7,99.23,26.0,30.0
F0655,Eleotris melanosoma,Broadhead sleeper,Animalia,Chordata,Actinopterygii,Gobiiformes,Eleotridae,Eleotris,established,carnivore,,,15.1,25,,9.639999999999999,9.639999999999999,3.9,3.9,,,4198.9,22749.234,"Hanalei River Estuary, Hawaii",7.5,7.5,0.5,0.5,6.5,7.5,0.9800000000000001,4.15,4.4,86.5,26.0,30.0
F0655,Eleotris melanosoma,Broadhead sleeper,Animalia,Chordata,Actinopterygii,Gobiiformes,Eleotridae,Eleotris,established,carnivore,,,15.1,25,,9.639999999999999,9.639999999999999,3.9,3.9,,,4198.9,22749.234,"Massey Creek, Australia",7.2,7.2,0.5,0.5,6.5,7.5,2.4509999999999996,3.08,29.75,33.83,26.0,30.0
F0656,Epalzeorhynchos bicolor,Redtail sharkminnow,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Epalzeorhynchos,reported,other,,,13,22,26,4.0,4.0,,,2.96,,984.7,3005.0,"Chao Phraya River Basin, Thailand",6.85,7.859999999999999,9.024000000000001,22.05,6.1949999999999985,8.059999999999999,13.287600000000001,16.225599999999996,36.342,67.55999999999999,23.7,23.845
F0657,Fundulus grandis,Gulf killifish,Animalia,Chordata,Actinopterygii,Cyprinodontiformes,Fundulidae,Fundulus,failed,omnivore,2.25,,12.8,22,26,4.0,4.0,,,3.42,,459.2,3729.7,"Galveston Bay, USA",7.5,7.5,10.0,20.0,5.5,7.5,2.0,4.0,20.0,50.0,22.0,30.0
F0657,Fundulus grandis,Gulf killifish,Animalia,Chordata,Actinopterygii,Cyprinodontiformes,Fundulidae,Fundulus,failed,omnivore,2.25,,12.8,22,26,4.0,4.0,,,3.42,,459.2,3729.7,"Barataria Bay, USA",7.2,7.2,5.0,15.0,5.5,7.0,2.5,3.5,25.0,60.0,22.0,30.0
F0657,Fundulus grandis,Gulf killifish,Animalia,Chordata,Actinopterygii,Cyprinodontiformes,Fundulidae,Fundulus,failed,omnivore,2.25,,12.8,22,26,4.0,4.0,,,3.42,,459.2,3729.7,"Mobile Bay, USA",7.0,7.0,5.0,10.0,6.0,7.5,11.4162,14.905999999999997,16.06,45.05,22.0,28.0
F0657,Fundulus grandis,Gulf killifish,Animalia,Chordata,Actinopterygii,Cyprinodontiformes,Fundulidae,Fundulus,failed,omnivore,2.25,,12.8,22,26,4.0,4.0,,,3.42,,459.2,3729.7,"Lake Pontchartrain, USA",7.5,7.5,1.0,5.0,6.0,7.5,2.1,3.63,17.98,79.3,22.0,28.0
F0657,Fundulus grandis,Gulf killifish,Animalia,Chordata,Actinopterygii,Cyprinodontiformes,Fundulidae,Fundulus,failed,omnivore,2.25,,12.8,22,26,4.0,4.0,,,3.42,,459.2,3729.7,"Lower Rio Grande, USA",7.5,7.5,0.5,2.0,6.5,7.5,18.9098,26.967399999999998,15.62,38.37,22.0,28.0
F0658,Gambusia dominicensis,Dominican gambusia,Animalia,Chordata,Actinopterygii,Cyprinodontiformes,Poeciliidae,Gambusia,established,omnivore,,,,22,28,6.0,6.0,3.2,3.2,,,239.35,529.35,"Étang Saumâtre, Haiti",7.5,7.5,7.0,15.0,5.5,7.0,193.446,184.56,41.07,1309.76,26.0,30.0
F0659,Gnathonemus petersii,Elephantnose fish,Animalia,Chordata,Actinopterygii,Osteoglossiformes,Mormyridae,Gnathonemus,reported,predator,,,,22,28,6.0,6.0,,,3.13,,17231.405,53246.886,"Lake Tanganyika, DR Congo",8.4,9.2,0.4,0.4,5.5,6.5,1.5,2.5,1.0,5.0,24.0,28.0
F0659,Gnathonemus petersii,Elephantnose fish,Animalia,Chordata,Actinopterygii,Osteoglossiformes,Mormyridae,Gnathonemus,reported,predator,,,,22,28,6.0,6.0,,,3.13,,17231.405,53246.886,"Congo River Basin, DR Congo",6.0,7.5,0.1,0.1,6.0,7.5,13.0768,23.808,29.390000000000004,62.15,23.0,28.0
F0659,Gnathonemus petersii,Elephantnose fish,Animalia,Chordata,Actinopterygii,Osteoglossiformes,Mormyridae,Gnathonemus,reported,predator,,,,22,28,6.0,6.0,,,3.13,,17231.405,53246.886,"Niger River Basin, Nigeria",6.0,7.5,0.1,0.1,6.0,7.5,7.962999999999999,43.144999999999996,4.556,25.06,23.0,28.0
F0660,Hasemania nana,Silvertip tetra,Animalia,Chordata,Actinopterygii,Characiformes,Characidae,Hasemania,reported,omnivore,,,,22,28,6.0,6.0,3.0,3.0,,,402.66668,1296.2,"São Francisco Tributaries, Brazil",6.0,8.0,0.1,0.1,6.5,7.5,20.014,77.5,18.236,24.15,22.0,28.0
F0660,Hasemania nana,Silvertip tetra,Animalia,Chordata,Actinopterygii,Characiformes,Characidae,Hasemania,reported,omnivore,,,,22,28,6.0,6.0,3.0,3.0,,,402.66668,1296.2,"Rio Paraopeba Headwaters, Brazil",6.5,7.5,0.1,0.1,6.5,7.5,23.03,83.076,6.562,6.478,22.0,28.0
F0660,Hasemania nana,Silvertip tetra,Animalia,Chordata,Actinopterygii,Characiformes,Characidae,Hasemania,reported,omnivore,,,,22,28,6.0,6.0,3.0,3.0,,,402.66668,1296.2,"Ribeirão do Campo, Brazil",6.5,7.5,0.1,0.1,6.5,7.5,15.519,60.654399999999995,33.896,55.660000000000004,22.0,28.0
F0661,Hemibarbus labeo,Barbel steed,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Hemibarbus,established,omnivore,,,30.4,,,9.639999999999999,9.639999999999999,3.5,3.5,,,1536.5666999999999,8817.45,"Lake Poyang, China",6.8,7.5,0.2,0.2,6.5,7.5,2.0,3.5,20.0,40.0,18.0,26.0
F0661,Hemibarbus labeo,Barbel steed,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Hemibarbus,established,omnivore,,,30.4,,,9.639999999999999,9.639999999999999,3.5,3.5,,,1536.5666999999999,8817.45,"Lake Dongting, China",6.8,7.5,0.2,0.2,6.5,7.5,2.0,3.5,20.0,40.0,18.0,26.0
F0661,Hemibarbus labeo,Barbel steed,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Hemibarbus,established,omnivore,,,30.4,,,9.639999999999999,9.639999999999999,3.5,3.5,,,1536.5666999999999,8817.45,"Han River, South Korea",7.0,7.8,0.2,0.2,6.5,7.5,2.536,3.2299999999999995,18.06,68.61,16.0,24.0
F0661,Hemibarbus labeo,Barbel steed,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Hemibarbus,established,omnivore,,,30.4,,,9.639999999999999,9.639999999999999,3.5,3.5,,,1536.5666999999999,8817.45,"Tamsui River, Taiwan",7.0,7.5,0.2,0.2,6.5,7.2,16.7,57.06,13.13,35.22,20.0,26.0
F0662,Hemigrammus bleheri,Firehead tetra,Animalia,Chordata,Actinopterygii,Characiformes,Characidae,Hemigrammus,reported,carnivore,,,,,,9.639999999999999,9.639999999999999,3.0,3.0,,,403857.31,1506298.3400000003,"Lago Preto, Brazil",5.0,6.5,0.1,0.1,6.0,7.0,3.0200000000000005,3.532,22.310000000000002,22.43,23.0,26.0
F0662,Hemigrammus bleheri,Firehead tetra,Animalia,Chordata,Actinopterygii,Characiformes,Characidae,Hemigrammus,reported,carnivore,,,,,,9.639999999999999,9.639999999999999,3.0,3.0,,,403857.31,1506298.3400000003,"Lago Amanã, Brazil",5.5,6.5,0.1,0.1,6.0,7.0,3.0200000000000005,3.532,22.310000000000002,22.43,23.0,26.0
F0662,Hemigrammus bleheri,Firehead tetra,Animalia,Chordata,Actinopterygii,Characiformes,Characidae,Hemigrammus,reported,carnivore,,,,,,9.639999999999999,9.639999999999999,3.0,3.0,,,403857.31,1506298.3400000003,"Rio Negro Floodplain, Brazil",5.0,6.5,0.1,0.1,6.0,7.0,20.330000000000002,83.076,6.562,26.048000000000002,23.0,26.0
